testId;confId;B*_cf1;B*_cf4;B*_cf6;B*_cfx;MatchesShort;MatchesLong;ControlMatchShort;ControlMatchLong;C_rax1;C_rax2;C_rax3;C_rax4;C_rax5;C_rax6;C_cf1;C_cf4;C_cf6;C_cfx;CalcC_rax1;CalcC_rax2;CalcC_rax3;CalcC_rax4;CalcC_rax5;CalcC_rax6;CalcC_cf1;CalcC_cf4;CalcC_cf6;CalcC_cfx;PathL_rax1;PathL_rax2;PathL_rax3;PathL_rax4;PathL_rax5;PathL_rax6
189;8;0;0;4;0;TRUE;FALSE;TRUE;FALSE;44.2596;43.4096;-79.6583;11.4275;66.7176;273.712;0;0;3;0;44.259;43.4102;-79.6582;11.4277;66.7177;273.712;0;0;3;0;44.259;43.4102;-79.6583;11.4277;66.7178;273.713
190;9;0;4;4;0;TRUE;FALSE;TRUE;FALSE;-90.3168;45.7543;-71.9501;280.49;51.1598;353.983;-2;3;3;0;-90.3178;45.7536;-71.9503;280.491;51.1596;353.983;-2;3;3;0;-90.3178;45.7536;-71.9503;280.491;51.1596;353.983
191;8;0;0;4;0;TRUE;FALSE;TRUE;FALSE;90.4874;51.1416;-30.4754;-80.4426;10.7616;255.734;1;-1;2;0;90.4874;51.1416;-30.4754;-80.4426;10.7617;255.734;1;-1;2;0;90.4874;51.1416;-30.4754;-80.4426;10.7617;255.734
193;8;0;0;4;0;TRUE;FALSE;TRUE;FALSE;135.523;17.7189;-34.6685;94.8404;14.1898;303.282;1;1;3;0;135.523;17.7189;-34.6685;94.8404;14.1898;303.282;1;1;3;0;135.523;17.7189;-34.6685;94.8404;14.1898;303.282
194;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;-88.8062;-55.8401;21.5017;134.901;37.4799;-82.2027;-1;1;-1;0;-88.8062;-55.8401;21.5017;134.901;37.4799;-82.2027;-1;1;-1;0;-88.8062;-55.8401;21.5017;134.901;37.4799;-82.2027
196;1;0;-4;-4;0;TRUE;FALSE;TRUE;FALSE;89.8357;2.09003;-5.50295;-268.61;53.2519;-190.631;0;-3;-3;0;89.8357;2.09003;-5.50294;-268.61;53.2519;-190.631;0;-3;-3;0;89.8357;2.09003;-5.50295;-268.61;53.2519;-190.631
197;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;0.209078;-12.3323;-17.2196;182.194;47.9773;-185.946;0;2;-3;0;0.2091;-12.3324;-17.2196;182.194;47.9773;-185.946;0;2;-3;0;0.2091;-12.3324;-17.2196;182.194;47.9773;-185.946
198;8;0;0;4;0;TRUE;FALSE;TRUE;FALSE;0.569378;27.2963;-64.0624;30.8479;56.6251;325.587;0;0;3;0;0.570045;27.2965;-64.0624;30.8476;56.6253;325.587;0;0;3;0;0.570045;27.2965;-64.0624;30.8476;56.6253;325.587
199;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;44.9414;38.1806;-20.858;-75.1094;45.0996;169.23;0;-1;1;0;44.9414;38.1806;-20.858;-75.1094;45.0996;169.23;0;-1;1;0;44.9414;38.1806;-20.858;-75.1094;45.0996;169.23
200;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;88.9461;3.17355;-37.9192;164.295;40.2786;-85.1317;0;1;-1;0;88.9461;3.17355;-37.9192;164.295;40.2786;-85.1317;0;1;-1;0;88.9461;3.17355;-37.9192;164.295;40.2786;-85.1317
201;8;0;0;4;0;TRUE;FALSE;TRUE;FALSE;-45.4188;33.9331;-2.65186;179.174;8.26322;265.035;-1;1;2;0;-45.4188;33.9331;-2.65186;179.174;8.26323;265.035;-1;1;2;0;-45.4188;33.9331;-2.65186;179.174;8.26322;265.035
202;7;0;-4;4;0;TRUE;FALSE;TRUE;FALSE;-0.489784;9.5193;15.7264;-152.356;24.0998;287.725;-1;-2;3;0;-0.4898;9.5193;15.7264;-152.356;24.0998;287.725;-1;-2;3;0;-0.4898;9.5193;15.7264;-152.355;24.0998;287.725
203;7;0;-4;4;0;TRUE;FALSE;TRUE;FALSE;89.6261;5.44858;-7.80337;-192.017;23.4464;325.498;0;-3;3;0;89.6261;5.44858;-7.80338;-192.017;23.4464;325.498;0;-3;3;0;89.6261;5.44858;-7.80338;-192.017;23.4464;325.498
204;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;-45.2819;-20.499;34.9791;3.26841;48.1529;-263.759;-1;0;-3;0;-45.282;-20.499;34.9791;3.26841;48.1529;-263.759;-1;0;-3;0;-45.282;-20.499;34.9791;3.26841;48.1529;-263.759
205;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;-43.8338;37.967;34.1049;7.60293;14.9082;-135.395;-1;0;-2;0;-43.8338;37.967;34.1049;7.60293;14.9082;-135.395;-1;0;-2;0;-43.8338;37.967;34.1049;7.60293;14.9082;-135.395
206;1;0;-4;-4;0;TRUE;FALSE;TRUE;FALSE;134.075;-28.0008;46.3403;-233.846;23.1198;-210.141;1;-3;-3;0;134.075;-28.0008;46.3403;-233.846;23.1198;-210.141;1;-3;-3;0;134.075;-28.0008;46.3403;-233.846;23.1198;-210.141
207;3;0;4;-4;0;TRUE;FALSE;TRUE;FALSE;44.7781;4.03981;-56.8362;278.281;5.92273;-239.578;0;3;-3;0;44.7781;4.03981;-56.8362;278.281;5.92273;-239.578;0;3;-3;0;44.7781;4.03981;-56.8362;278.281;5.92272;-239.578
208;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;134.659;-9.68386;-3.19755;-55.2693;21.299;53.8316;1;-1;0;0;134.659;-9.68386;-3.19755;-55.2693;21.299;53.8316;1;-1;0;0;134.659;-9.68386;-3.19755;-55.2693;21.299;53.8316
209;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;135.064;36.3269;-64.0756;182.999;15.3423;125.107;1;2;1;0;135.064;36.3269;-64.0756;182.999;15.3423;125.107;1;2;1;0;135.064;36.3269;-64.0756;182.999;15.3423;125.107
210;7;0;-4;4;0;TRUE;FALSE;TRUE;FALSE;-44.8368;17.005;-33.9457;-231.992;18.3717;328.443;-1;-3;3;0;-44.8368;17.005;-33.9457;-231.992;18.3717;328.443;-1;-3;3;0;-44.8368;17.005;-33.9457;-231.992;18.3717;328.443
211;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;-0.523886;33.7002;-0.813971;90.9474;52.5581;-232.819;-1;1;-3;0;-0.523903;33.7002;-0.813971;90.9474;52.5581;-232.819;-1;1;-3;0;-0.523903;33.7002;-0.813971;90.9474;52.5581;-232.819
212;9;0;4;4;0;TRUE;FALSE;TRUE;FALSE;-45.6351;-14.3496;45.6451;271.057;28.6023;268.078;-1;3;2;0;-45.6351;-14.3496;45.6451;271.057;28.6023;268.078;-1;3;2;0;-45.6351;-14.3496;45.6451;271.057;28.6023;268.078
213;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;-44.841;59.3359;-53.9764;-121.86;9.75529;-283.814;-1;-2;-4;0;-44.841;59.3359;-53.9764;-121.86;9.75529;-283.814;-1;-2;-4;0;-44.841;59.3359;-53.9764;-121.86;9.7553;-283.814
214;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;134.043;5.50404;49.4697;163.169;6.198;201.148;1;1;2;0;134.043;5.50404;49.4697;163.169;6.198;201.148;1;1;2;0;134.043;5.50404;49.4697;163.169;6.198;201.148
215;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;90.2396;11.6975;-22.4225;-128.653;42.1023;77.7197;1;-2;0;0;90.2397;11.6975;-22.4225;-128.653;42.1023;77.7197;1;-2;0;0;90.2397;11.6975;-22.4225;-128.653;42.1023;77.7197
216;4;0;-4;0;0;TRUE;FALSE;TRUE;FALSE;-90.6357;51.4789;29.9701;-284.714;12.7506;-113.888;-2;-4;-2;0;-90.6358;51.4789;29.9701;-284.714;12.7506;-113.888;-2;-4;-2;0;-90.6358;51.4789;29.9701;-284.714;12.7506;-113.888
217;4;0;-4;0;0;FALSE;TRUE;FALSE;TRUE;-90.2455;8.13082;-19.6802;-219.439;37.4936;47.605;-2;-3;0;0;-90.2455;8.1308;-19.6802;-219.439;37.4936;47.605;-2;-3;0;0;-90.2455;8.1308;-19.6802;-219.439;37.4936;47.605
217;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;-90.2455;8.13079;-19.6802;140.561;37.4936;47.605;-2;1;0;0;-90.2455;8.1308;-19.6802;140.561;37.4936;47.605;-2;1;0;0;-90.2455;8.1308;-19.6802;140.561;37.4936;47.605
218;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;43.1618;-47.8017;-4.84778;6.54922;48.9051;127.807;0;0;1;0;43.1615;-47.8017;-4.84772;6.54934;48.905;127.807;0;0;1;0;43.1615;-47.8017;-4.84772;6.54933;48.905;127.807
219;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;-134.825;0.334198;12.0922;-47.2226;40.0558;-267.71;-2;-1;-3;0;-134.825;0.334219;12.0922;-47.2227;40.0558;-267.71;-2;-1;-3;0;-134.825;0.334218;12.0922;-47.2227;40.0558;-267.71
220;4;0;-4;0;0;TRUE;FALSE;TRUE;FALSE;-134.66;15.5364;4.67423;-262.785;49.6863;-59.661;-2;-3;-1;0;-134.66;15.5364;4.67423;-262.785;49.6863;-59.661;-2;-3;-1;0;-134.66;15.5364;4.67423;-262.785;49.6863;-59.661
220;7;0;-4;4;0;FALSE;FALSE;FALSE;TRUE;-134.66;15.5364;4.67423;-262.785;49.6863;300.339;-2;-3;3;0;-134.66;15.5364;4.67423;-262.785;49.6863;300.339;-2;-3;3;0;-134.66;15.5364;4.67423;-262.785;49.6863;300.339
221;8;0;0;4;0;TRUE;FALSE;TRUE;FALSE;-134.323;-42.6165;17.6513;-42.2672;6.61992;357.568;-2;-1;3;0;-134.323;-42.6165;17.6513;-42.2672;6.61992;357.568;-2;-1;3;0;-134.323;-42.6165;17.6513;-42.2672;6.61992;357.568
224;4;0;-4;0;0;TRUE;FALSE;TRUE;FALSE;90.5865;13.9538;-22.6867;-277.223;3.27781;57.8858;1;-4;0;0;90.5865;13.9538;-22.6867;-277.223;3.27781;57.8858;1;-4;0;0;90.5865;13.9538;-22.6867;-277.223;3.27781;57.8858
225;4;0;-4;0;0;FALSE;TRUE;FALSE;TRUE;89.6263;57.3537;-29.4632;-299.649;49.3341;223.599;0;-4;2;0;89.6264;57.3536;-29.4632;-299.649;49.3341;223.599;0;-4;2;0;89.6264;57.3536;-29.4632;-299.649;49.3341;223.599
225;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;89.6264;57.3536;-29.4632;60.3507;49.3341;223.599;0;0;2;0;89.6264;57.3536;-29.4632;60.3507;49.3341;223.599;0;0;2;0;89.6264;57.3536;-29.4632;60.3507;49.3341;223.599
226;4;0;-4;0;0;TRUE;FALSE;TRUE;FALSE;-44.7;-17.8257;-5.93146;-139.711;3.8931;0.878464;-1;-2;0;0;-44.7;-17.8257;-5.93143;-139.711;3.89311;0.878563;-1;-2;0;0;-44.7;-17.8257;-5.93143;-139.711;3.89311;0.878574
227;4;0;-4;0;0;TRUE;FALSE;TRUE;FALSE;-44.3073;-32.2349;-9.38954;-171.676;25.9094;78.9923;-1;-2;0;0;-44.3072;-32.2348;-9.38954;-171.676;25.9094;78.9922;-1;-2;0;0;-44.3072;-32.2348;-9.38954;-171.676;25.9094;78.9923
228;3;0;4;-4;0;TRUE;FALSE;TRUE;FALSE;-90.2411;57.6922;-10.5991;246.806;10.4302;-239.25;-2;2;-3;0;-90.2411;57.6922;-10.5991;246.806;10.4302;-239.25;-2;2;-3;0;-90.2411;57.6922;-10.5991;246.806;10.4302;-239.25
230;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;135.765;-55.2818;27.4821;-113.326;26.5148;-244.864;1;-2;-3;0;135.765;-55.2818;27.4821;-113.326;26.5148;-244.864;1;-2;-3;0;135.765;-55.2818;27.4821;-113.326;26.5148;-244.864
231;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;-90.7552;34.7657;45.2915;128.952;13.9207;-0.0512097;-2;1;-1;0;-90.7553;34.7657;45.2915;128.952;13.9207;-0.0512107;-2;1;-1;0;-90.7553;34.7657;45.2915;128.952;13.9207;-0.0512129
232;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;43.8832;-19.5952;37.4517;162.445;39.0121;197.331;0;1;2;0;43.8832;-19.5952;37.4517;162.445;39.0121;197.331;0;1;2;0;43.8832;-19.5952;37.4517;162.445;39.0121;197.331
234;4;0;-4;0;0;TRUE;FALSE;TRUE;FALSE;-46.1128;-33.5198;0.0220223;-187.34;54.6762;42.4074;-1;-3;0;0;-46.1129;-33.5197;0.0220344;-187.34;54.6762;42.4074;-1;-3;0;0;-46.1129;-33.5197;0.022035;-187.34;54.6762;42.4074
234;5;0;0;0;0;FALSE;TRUE;FALSE;TRUE;-46.1129;-33.5197;0.0220353;172.66;54.6762;42.4074;-1;1;0;0;-46.1129;-33.5197;0.0220344;172.66;54.6762;42.4074;-1;1;0;0;-46.1129;-33.5197;0.0220351;172.66;54.6762;42.4074
235;4;0;-4;0;0;TRUE;FALSE;TRUE;FALSE;-90.5328;-44.0473;49.2255;-257.038;42.6465;127.556;-2;-3;1;0;-90.5329;-44.0473;49.2255;-257.038;42.6465;127.556;-2;-3;1;0;-90.5329;-44.0473;49.2255;-257.038;42.6465;127.556
237;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;134.464;-3.69249;-63.4398;-131.756;47.0598;-129.921;1;-2;-2;0;134.463;-3.69313;-63.4402;-131.756;47.0597;-129.921;1;-2;-2;0;134.463;-3.69313;-63.4402;-131.756;47.0597;-129.921
238;4;0;-4;0;0;TRUE;FALSE;TRUE;FALSE;0.267264;47.6023;-50.5578;-256.364;27.7557;-52.9337;0;-3;-1;0;0.267273;47.6023;-50.5578;-256.364;27.7557;-52.9337;0;-3;-1;0;0.267273;47.6023;-50.5578;-256.364;27.7557;-52.9337
239;8;0;0;4;0;TRUE;FALSE;TRUE;FALSE;-46.1788;-45.6486;36.7747;-38.5586;46.708;265.116;-1;-1;2;0;-46.1788;-45.6486;36.7747;-38.5586;46.708;265.116;-1;-1;2;0;-46.1788;-45.6486;36.7747;-38.5586;46.708;265.116
240;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;-89.0364;0.119191;-9.04933;-88.9529;30.3533;-138.769;-1;-1;-2;0;-89.0364;0.119192;-9.04933;-88.9529;30.3533;-138.769;-1;-1;-2;0;-89.0364;0.119192;-9.04933;-88.9529;30.3533;-138.769
241;8;0;0;4;0;TRUE;FALSE;TRUE;FALSE;-88.8996;-25.3753;12.639;87.2992;37.2699;315.405;-1;0;3;0;-88.8996;-25.3753;12.639;87.2992;37.2699;315.405;-1;0;3;0;-88.8996;-25.3753;12.639;87.2992;37.2699;315.405
242;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;134.981;23.873;-68.3323;-0.0184356;11.5333;218.438;1;-1;2;0;134.981;23.873;-68.3323;-0.0184338;11.5333;218.438;1;-1;2;0;134.981;23.873;-68.3323;-0.0184303;11.5333;218.438
243;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;0.450431;24.2226;-28.4976;-67.334;7.43452;-118.352;0;-1;-2;0;0.450459;24.2226;-28.4976;-67.334;7.43452;-118.352;0;-1;-2;0;0.450459;24.2226;-28.4976;-67.334;7.43452;-118.352
243;6;0;4;0;0;FALSE;TRUE;FALSE;TRUE;0.450491;24.2226;-28.4976;292.666;7.43452;-118.352;0;3;-2;0;0.450459;24.2226;-28.4976;292.666;7.43452;-118.352;0;3;-2;0;0.450459;24.2226;-28.4976;292.666;7.43452;-118.352
244;8;0;0;4;0;TRUE;FALSE;TRUE;FALSE;-89.3803;-37.8493;-3.90645;87.1742;14.5919;317.783;-1;0;3;0;-89.3801;-37.8493;-3.90645;87.1741;14.5919;317.783;-1;0;3;0;-89.3801;-37.8493;-3.90645;87.1741;14.5919;317.783
245;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;89.5039;34.2872;-51.2698;144.089;12.4474;-333.017;0;1;-4;0;89.5039;34.2872;-51.2698;144.089;12.4474;-333.017;0;1;-4;0;89.5039;34.2872;-51.2698;144.089;12.4474;-333.017
246;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;-45.3464;-35.9317;20.346;155.479;11.5715;153.527;-1;1;1;0;-45.3464;-35.9317;20.346;155.479;11.5715;153.527;-1;1;1;0;-45.3464;-35.9317;20.346;155.479;11.5715;153.527
247;8;0;0;4;0;TRUE;FALSE;TRUE;FALSE;91.055;7.99512;-53.858;-124.861;61.7844;343.09;1;-2;3;0;91.0551;7.99513;-53.858;-124.861;61.7844;343.09;1;-2;3;0;91.0551;7.99514;-53.858;-124.861;61.7844;343.089
248;8;0;0;4;0;TRUE;FALSE;TRUE;FALSE;-134.913;-8.3461;-44.3424;121.242;11.5591;231.151;-2;1;2;0;-134.913;-8.3461;-44.3424;121.242;11.5591;231.151;-2;1;2;0;-134.913;-8.3461;-44.3424;121.242;11.5591;231.151
249;9;0;4;4;0;TRUE;FALSE;TRUE;FALSE;45.0438;-49.1354;36.1766;291.703;18.7814;284.495;0;3;3;0;45.0438;-49.1354;36.1766;291.703;18.7814;284.495;0;3;3;0;45.0438;-49.1354;36.1766;291.703;18.7814;284.495
